ID,nonPA,mahal.min,LC,times.with.error,times,n
643,212,2.484407604006099,Cropland,2,2,42
517,163,9.397304285529664,Cropland,2,2,42
404,240,8.012848864304555,Cropland,2,2,42
813,188,8.817739141659231,Cropland,2,2,42
428,164,17.189991254876375,Cropland,2,2,42
114,91,12.697867285181438,Grassland,2,2,42
143,132,2.0035688819718382,Grassland,2,2,42
481,426,1.7661046329729415,Grassland,2,2,42
245,48,6.008430900566152,Grassland,2,2,42
313,277,4.032567959816389,Grassland,2,2,42
75,150,5.610918990776816,Grassland,2,2,42
602,588,4.934625301190324,Grassland,2,2,42
82,63,3.74415974822003,Grassland,2,2,42
251,39,8.540572886732516,Grassland,2,2,42
144,31,5.97762780087796,Grassland,2,2,42
13,125,6.67803228945553,Grassland,2,2,42
195,267,8.423273260011547,Grassland,2,2,42
174,90,14.538389612142295,Grassland,2,2,42
353,113,8.272273503480243,Grassland,2,2,42
628,335,11.804459511870958,Woodland,2,2,42
408,388,4.609760144946529,Woodland,2,2,42
464,860,3.1842923104401724,Woodland,2,2,42
474,317,4.9984526429338345,Woodland,2,2,42
630,651,6.314500163116871,Woodland,2,2,42
706,89,9.542142093796963,Woodland,2,2,42
419,667,11.997278472065187,Woodland,2,2,42
506,498,2.2921823089689366,Woodland,2,2,42
516,74,13.496870879946165,Woodland,2,2,42
443,242,8.519251176858486,Woodland,2,2,42
672,325,1.5903639314071443,Woodland,2,2,42
677,743,14.354150994624076,Woodland,2,2,42
255,107,5.253614683274788,Woodland,2,2,42
567,302,2.9871168713177467,Woodland,2,2,42
324,198,13.726255027490131,Cropland,3,3,42
643,314,6.412784362437848,Cropland,3,3,42
338,181,5.544358258468633,Cropland,3,3,42
813,675,15.530071907408932,Cropland,3,3,42
462,106,2.4414236425598252,Cropland,3,3,42
488,208,2.249443159278934,Cropland,3,3,42
573,216,1.2694448954745945,Cropland,3,3,42
517,24,10.691195715927822,Cropland,3,3,42
455,244,1.0593036449018323,Cropland,3,3,42
350,310,1.4047180675776312,Cropland,3,3,42
404,229,1.732787711366617,Cropland,3,3,42
172,158,4.354649878975815,Cropland,3,3,42
640,65,8.7467033022407,Cropland,3,3,42
741,70,3.6698983622940786,Cropland,3,3,42
114,91,12.697867285181438,Grassland,3,3,42
245,48,6.008430900566152,Grassland,3,3,42
143,150,5.078131790129403,Grassland,3,3,42
481,669,5.5337818464826,Grassland,3,3,42
13,9,5.088148362163223,Grassland,3,3,42
82,102,6.79691433041165,Grassland,3,3,42
251,28,5.759449190885125,Grassland,3,3,42
75,169,4.570422019447038,Grassland,3,3,42
602,63,1.977005281854966,Grassland,3,3,42
195,267,8.423273260011547,Grassland,3,3,42
144,121,4.184231066535896,Grassland,3,3,42
313,483,6.4605300962603245,Grassland,3,3,42
174,128,6.615860565561149,Grassland,3,3,42
353,601,6.198752021609969,Grassland,3,3,42
630,122,6.970866692957751,Woodland,3,3,42
611,374,12.987924730950663,Woodland,3,3,42
474,429,5.471674226026227,Woodland,3,3,42
706,74,1.9846924234367593,Woodland,3,3,42
677,783,7.438989316114636,Woodland,3,3,42
408,388,4.609760144946529,Woodland,3,3,42
567,580,6.791281282226841,Woodland,3,3,42
628,308,6.3717957253498945,Woodland,3,3,42
625,309,13.392168380959344,Woodland,3,3,42
464,868,4.367610130940321,Woodland,3,3,42
672,561,4.900105071913529,Woodland,3,3,42
280,222,2.057366263442265,Woodland,3,3,42
443,242,8.519251176858486,Woodland,3,3,42
255,241,2.506034059308614,Woodland,3,3,42
338,23,4.810946724370407,Cropland,4,4,42
573,229,5.010613506427569,Cropland,4,4,42
350,216,3.0713855988232956,Cropland,4,4,42
404,399,6.139338122233896,Cropland,4,4,42
428,171,5.51383142967935,Cropland,4,4,42
741,47,1.748353244374852,Cropland,4,4,42
488,17,0.5867862681032393,Cropland,4,4,42
640,310,14.884520608423786,Cropland,4,4,42
172,106,4.147108169878279,Cropland,4,4,42
517,61,11.204835298633427,Cropland,4,4,42
813,188,8.817739141659231,Cropland,4,4,42
324,76,16.354410409472308,Cropland,4,4,42
455,5,7.648408164778275,Cropland,4,4,42
643,247,4.651917762717728,Cropland,4,4,42
353,102,6.198752021609969,Grassland,4,4,42
75,92,12.845083851206182,Grassland,4,4,42
82,113,8.311455838584319,Grassland,4,4,42
144,115,2.9546718679646053,Grassland,4,4,42
602,717,2.790890846166789,Grassland,4,4,42
114,126,5.361684773429757,Grassland,4,4,42
313,369,15.0126310826138,Grassland,4,4,42
174,128,6.615860565561149,Grassland,4,4,42
13,125,6.67803228945553,Grassland,4,4,42
195,237,8.00507685914866,Grassland,4,4,42
251,9,2.188501434057684,Grassland,4,4,42
481,63,16.299848547229534,Grassland,4,4,42
143,147,5.206121382865852,Grassland,4,4,42
245,31,10.744776836415676,Grassland,4,4,42
857,739,7.503082713433708,Woodland,4,4,42
611,498,7.134198625448892,Woodland,4,4,42
628,357,7.398396617963957,Woodland,4,4,42
411,383,16.5382271644855,Woodland,4,4,42
464,868,4.367610130940321,Woodland,4,4,42
567,606,3.7819090960363284,Woodland,4,4,42
443,252,3.5744702556539365,Woodland,4,4,42
255,192,3.081018987203266,Woodland,4,4,42
677,767,16.559136891749358,Woodland,4,4,42
280,225,8.549154133445082,Woodland,4,4,42
506,154,16.143031914929615,Woodland,4,4,42
706,328,8.126424984609447,Woodland,4,4,42
419,317,5.3365058824748255,Woodland,4,4,42
672,325,1.5903639314071443,Woodland,4,4,42
350,320,1.8157996417318822,Cropland,5,5,42
428,6,8.275207202085053,Cropland,5,5,42
455,164,14.74633025927186,Cropland,5,5,42
640,219,5.976236032447819,Cropland,5,5,42
324,198,13.726255027490131,Cropland,5,5,42
488,232,1.0588975958153677,Cropland,5,5,42
643,314,6.412784362437848,Cropland,5,5,42
573,229,5.010613506427569,Cropland,5,5,42
517,5,6.0138001333918565,Cropland,5,5,42
338,124,5.5155229368151595,Cropland,5,5,42
741,95,10.4064193261085,Cropland,5,5,42
404,133,6.084287692805943,Cropland,5,5,42
462,56,3.70817633311288,Cropland,5,5,42
172,106,4.147108169878279,Cropland,5,5,42
143,120,14.812332162205324,Grassland,5,5,42
481,426,1.7661046329729415,Grassland,5,5,42
174,301,3.184455257873681,Grassland,5,5,42
602,409,1.204912838812077,Grassland,5,5,42
114,101,11.123959100966523,Grassland,5,5,42
313,483,6.4605300962603245,Grassland,5,5,42
13,150,0.8327904089354755,Grassland,5,5,42
82,209,4.84278217044993,Grassland,5,5,42
251,31,10.485580511155963,Grassland,5,5,42
75,179,17.073865407569524,Grassland,5,5,42
195,237,8.00507685914866,Grassland,5,5,42
245,121,8.861182937451746,Grassland,5,5,42
353,113,8.272273503480243,Grassland,5,5,42
144,92,4.409877915299449,Grassland,5,5,42
516,415,5.7526012521683745,Woodland,5,5,42
630,580,3.90154534072462,Woodland,5,5,42
408,309,7.303905012675858,Woodland,5,5,42
677,783,7.438989316114636,Woodland,5,5,42
255,239,1.2192465176105778,Woodland,5,5,42
464,490,11.341391663445123,Woodland,5,5,42
280,225,8.549154133445082,Woodland,5,5,42
506,499,4.56816943374759,Woodland,5,5,42
857,739,7.503082713433708,Woodland,5,5,42
567,590,2.964975661430852,Woodland,5,5,42
706,74,1.9846924234367593,Woodland,5,5,42
611,122,9.546010552649454,Woodland,5,5,42
411,383,16.5382271644855,Woodland,5,5,42
628,335,11.804459511870958,Woodland,5,5,42
488,17,0.5867862681032393,Cropland,6,6,42
428,164,17.189991254876375,Cropland,6,6,42
813,704,15.95624536448913,Cropland,6,6,42
350,215,4.761143955212729,Cropland,6,6,42
517,61,11.204835298633427,Cropland,6,6,42
404,399,6.139338122233896,Cropland,6,6,42
640,86,1.5451455774793041,Cropland,6,6,42
172,6,14.0765341278855,Cropland,6,6,42
741,70,3.6698983622940786,Cropland,6,6,42
324,198,13.726255027490131,Cropland,6,6,42
338,112,4.655819300702246,Cropland,6,6,42
455,133,2.8622185206025614,Cropland,6,6,42
573,410,3.73299946512882,Cropland,6,6,42
462,106,2.4414236425598252,Cropland,6,6,42
75,25,12.125390623234644,Grassland,6,6,42
114,90,10.072577720884246,Grassland,6,6,42
143,150,5.078131790129403,Grassland,6,6,42
13,115,9.028085218177338,Grassland,6,6,42
245,131,10.14369925956641,Grassland,6,6,42
251,45,9.33709977275759,Grassland,6,6,42
144,9,1.4461149505462556,Grassland,6,6,42
313,217,8.337425415526104,Grassland,6,6,42
174,54,11.403197903084685,Grassland,6,6,42
353,336,10.216038943962303,Grassland,6,6,42
602,113,2.790890846166789,Grassland,6,6,42
481,426,1.7661046329729415,Grassland,6,6,42
195,248,5.895045951248004,Grassland,6,6,42
82,369,10.92140481057973,Grassland,6,6,42
464,498,9.913607393962799,Woodland,6,6,42
672,328,1.5605675982462597,Woodland,6,6,42
625,309,13.392168380959344,Woodland,6,6,42
567,302,2.9871168713177467,Woodland,6,6,42
630,122,6.970866692957751,Woodland,6,6,42
628,415,8.159557875101028,Woodland,6,6,42
443,239,7.758937308748322,Woodland,6,6,42
419,667,11.997278472065187,Woodland,6,6,42
857,767,7.4324068454148495,Woodland,6,6,42
706,292,8.528659114751418,Woodland,6,6,42
411,651,4.24807911188459,Woodland,6,6,42
255,162,6.159490700868192,Woodland,6,6,42
506,860,8.382264327216108,Woodland,6,6,42
408,497,7.393512737907491,Woodland,6,6,42
517,61,11.204835298633427,Cropland,7,7,42
741,66,17.370639806474784,Cropland,7,7,42
488,208,2.249443159278934,Cropland,7,7,42
350,320,1.8157996417318822,Cropland,7,7,42
455,163,10.752182421790863,Cropland,7,7,42
813,764,10.866302749797187,Cropland,7,7,42
573,247,3.3913134598586696,Cropland,7,7,42
643,216,2.6604625555095454,Cropland,7,7,42
428,133,3.6317505249465833,Cropland,7,7,42
172,164,2.4589460034122057,Cropland,7,7,42
404,399,6.139338122233896,Cropland,7,7,42
640,219,5.976236032447819,Cropland,7,7,42
462,201,4.902073129261696,Cropland,7,7,42
324,181,15.533667319571377,Cropland,7,7,42
114,90,10.072577720884246,Grassland,7,7,42
174,128,6.615860565561149,Grassland,7,7,42
143,132,2.0035688819718382,Grassland,7,7,42
245,121,8.861182937451746,Grassland,7,7,42
13,120,14.84271486712828,Grassland,7,7,42
353,336,10.216038943962303,Grassland,7,7,42
313,416,7.437459794263322,Grassland,7,7,42
251,81,13.013713528549319,Grassland,7,7,42
82,258,7.891538932560459,Grassland,7,7,42
144,92,4.409877915299449,Grassland,7,7,42
481,666,9.115549165112846,Grassland,7,7,42
602,113,2.790890846166789,Grassland,7,7,42
195,39,15.650768897723601,Grassland,7,7,42
75,179,17.073865407569524,Grassland,7,7,42
280,225,8.549154133445082,Woodland,7,7,42
411,374,13.96428875292282,Woodland,7,7,42
419,499,3.3589854390927862,Woodland,7,7,42
506,490,3.655978961061455,Woodland,7,7,42
443,192,3.407785380201438,Woodland,7,7,42
628,415,8.159557875101028,Woodland,7,7,42
408,497,7.393512737907491,Woodland,7,7,42
672,531,7.924283007569238,Woodland,7,7,42
677,465,5.547315658060912,Woodland,7,7,42
625,437,15.235700733978957,Woodland,7,7,42
630,331,15.296705554603887,Woodland,7,7,42
567,264,8.69670832550242,Woodland,7,7,42
255,252,5.651392054476112,Woodland,7,7,42
857,621,11.6461120857269,Woodland,7,7,42
643,399,3.704604010593001,Cropland,8,8,42
404,158,6.874050603221632,Cropland,8,8,42
428,24,2.8313902652692335,Cropland,8,8,42
488,130,3.0104538004482015,Cropland,8,8,42
172,6,14.0765341278855,Cropland,8,8,42
455,5,7.648408164778275,Cropland,8,8,42
640,247,16.38272738175996,Cropland,8,8,42
741,97,10.368098979332833,Cropland,8,8,42
462,212,1.0140958579655128,Cropland,8,8,42
517,61,11.204835298633427,Cropland,8,8,42
324,53,14.253622160649845,Cropland,8,8,42
338,124,5.5155229368151595,Cropland,8,8,42
350,46,6.577276432880503,Cropland,8,8,42
813,713,15.569250924168417,Cropland,8,8,42
174,128,6.615860565561149,Grassland,8,8,42
75,170,8.845299531604596,Grassland,8,8,42
481,277,10.979802416403768,Grassland,8,8,42
143,92,11.401932438877948,Grassland,8,8,42
313,426,6.6221365774702585,Grassland,8,8,42
82,63,3.74415974822003,Grassland,8,8,42
251,81,13.013713528549319,Grassland,8,8,42
114,126,5.361684773429757,Grassland,8,8,42
353,601,6.198752021609969,Grassland,8,8,42
13,115,9.028085218177338,Grassland,8,8,42
144,45,5.439277020237814,Grassland,8,8,42
602,102,1.4692442058480903,Grassland,8,8,42
245,119,1.191233594174919,Grassland,8,8,42
195,321,4.523540455934412,Grassland,8,8,42
443,153,3.7980864353062214,Woodland,8,8,42
408,140,8.618075977528957,Woodland,8,8,42
628,329,12.305906368368525,Woodland,8,8,42
464,429,11.329360193683337,Woodland,8,8,42
672,637,15.156528720338644,Woodland,8,8,42
677,869,7.252706766677722,Woodland,8,8,42
419,450,10.504678561444273,Woodland,8,8,42
706,328,8.126424984609447,Woodland,8,8,42
611,580,1.71803350979664,Woodland,8,8,42
255,239,1.2192465176105778,Woodland,8,8,42
567,15,10.332206571368431,Woodland,8,8,42
857,742,17.07117647942994,Woodland,8,8,42
625,309,13.392168380959344,Woodland,8,8,42
411,660,16.672209801612695,Woodland,8,8,42
428,24,2.8313902652692335,Cropland,9,9,42
172,106,4.147108169878279,Cropland,9,9,42
350,215,4.761143955212729,Cropland,9,9,42
813,713,15.569250924168417,Cropland,9,9,42
455,6,8.38143024788326,Cropland,9,9,42
488,129,2.9109502146865016,Cropland,9,9,42
741,97,10.368098979332833,Cropland,9,9,42
404,158,6.874050603221632,Cropland,9,9,42
640,163,17.355861615200332,Cropland,9,9,42
573,418,7.184444642663743,Cropland,9,9,42
324,198,13.726255027490131,Cropland,9,9,42
462,201,4.902073129261696,Cropland,9,9,42
517,244,6.3522960589682835,Cropland,9,9,42
643,314,6.412784362437848,Cropland,9,9,42
245,48,6.008430900566152,Grassland,9,9,42
143,150,5.078131790129403,Grassland,9,9,42
174,301,3.184455257873681,Grassland,9,9,42
114,90,10.072577720884246,Grassland,9,9,42
481,666,9.115549165112846,Grassland,9,9,42
82,102,6.79691433041165,Grassland,9,9,42
75,132,5.899374037905572,Grassland,9,9,42
602,409,1.204912838812077,Grassland,9,9,42
195,266,5.467453731357383,Grassland,9,9,42
13,131,8.983397598039605,Grassland,9,9,42
353,336,10.216038943962303,Grassland,9,9,42
313,568,17.007539471059744,Grassland,9,9,42
251,16,4.615561779594668,Grassland,9,9,42
144,115,2.9546718679646053,Grassland,9,9,42
628,500,3.1658486848945504,Woodland,9,9,42
506,498,2.2921823089689366,Woodland,9,9,42
419,649,7.138238460848537,Woodland,9,9,42
408,540,15.964991527065692,Woodland,9,9,42
625,309,13.392168380959344,Woodland,9,9,42
611,190,8.093788916967299,Woodland,9,9,42
677,783,7.438989316114636,Woodland,9,9,42
857,387,2.832168314212323,Woodland,9,9,42
255,107,5.253614683274788,Woodland,9,9,42
464,860,3.1842923104401724,Woodland,9,9,42
443,231,4.508925109985592,Woodland,9,9,42
706,388,11.498135055740898,Woodland,9,9,42
280,225,8.549154133445082,Woodland,9,9,42
672,325,1.5903639314071443,Woodland,9,9,42
455,24,3.4732459125214707,Cropland,10,10,42
350,240,10.386799209594395,Cropland,10,10,42
813,427,15.572047633910508,Cropland,10,10,42
428,106,5.315525746622055,Cropland,10,10,42
573,229,5.010613506427569,Cropland,10,10,42
172,86,15.102682758295188,Cropland,10,10,42
324,145,14.827772970771997,Cropland,10,10,42
488,288,10.436840148028285,Cropland,10,10,42
338,49,9.026698624511425,Cropland,10,10,42
517,163,9.397304285529664,Cropland,10,10,42
462,247,1.2865363756917567,Cropland,10,10,42
640,201,16.589407054675398,Cropland,10,10,42
741,12,8.083593544805414,Cropland,10,10,42
643,212,2.484407604006099,Cropland,10,10,42
82,258,7.891538932560459,Grassland,10,10,42
75,25,12.125390623234644,Grassland,10,10,42
143,9,4.448271716914123,Grassland,10,10,42
313,568,17.007539471059744,Grassland,10,10,42
481,277,10.979802416403768,Grassland,10,10,42
353,409,4.312427108281543,Grassland,10,10,42
195,81,2.865568332459573,Grassland,10,10,42
602,209,2.1896599240914463,Grassland,10,10,42
144,121,4.184231066535896,Grassland,10,10,42
251,115,1.7081124424202985,Grassland,10,10,42
13,120,14.84271486712828,Grassland,10,10,42
114,90,10.072577720884246,Grassland,10,10,42
245,28,4.6638239682236,Grassland,10,10,42
174,269,7.101401597470369,Grassland,10,10,42
567,242,17.491834187556957,Woodland,10,10,42
630,578,7.808194276491735,Woodland,10,10,42
255,78,8.143790149440788,Woodland,10,10,42
506,499,4.56816943374759,Woodland,10,10,42
857,465,6.908898593272269,Woodland,10,10,42
516,531,8.723453714074056,Woodland,10,10,42
280,335,11.739444577223487,Woodland,10,10,42
625,540,7.509591063650647,Woodland,10,10,42
706,51,11.761987134645617,Woodland,10,10,42
672,561,4.900105071913529,Woodland,10,10,42
419,429,8.176428132375719,Woodland,10,10,42
464,154,17.035990082140664,Woodland,10,10,42
628,442,3.8301133194035457,Woodland,10,10,42
443,192,3.407785380201438,Woodland,10,10,42
640,65,8.7467033022407,Cropland,11,11,42
813,188,8.817739141659231,Cropland,11,11,42
428,133,3.6317505249465833,Cropland,11,11,42
350,310,1.4047180675776312,Cropland,11,11,42
517,86,7.48105048399317,Cropland,11,11,42
172,171,13.994182653740188,Cropland,11,11,42
573,56,0.9530644880711394,Cropland,11,11,42
488,205,1.1502326391210473,Cropland,11,11,42
643,216,2.6604625555095454,Cropland,11,11,42
741,70,3.6698983622940786,Cropland,11,11,42
338,53,8.105450880473988,Cropland,11,11,42
404,229,1.732787711366617,Cropland,11,11,42
455,235,16.60351114042516,Cropland,11,11,42
462,164,15.041691071377228,Cropland,11,11,42
602,405,4.934568178114158,Grassland,11,11,42
195,266,5.467453731357383,Grassland,11,11,42
13,120,14.84271486712828,Grassland,11,11,42
143,25,7.16175355319437,Grassland,11,11,42
251,9,2.188501434057684,Grassland,11,11,42
481,217,12.41385375147677,Grassland,11,11,42
144,31,5.97762780087796,Grassland,11,11,42
174,90,14.538389612142295,Grassland,11,11,42
75,179,17.073865407569524,Grassland,11,11,42
114,128,14.671672228195073,Grassland,11,11,42
353,409,4.312427108281543,Grassland,11,11,42
245,121,8.861182937451746,Grassland,11,11,42
82,448,9.007682249075266,Grassland,11,11,42
313,426,6.6221365774702585,Grassland,11,11,42
677,742,15.537724813851938,Woodland,11,11,42
516,89,5.525891862226638,Woodland,11,11,42
255,107,5.253614683274788,Woodland,11,11,42
408,140,8.618075977528957,Woodland,11,11,42
611,190,8.093788916967299,Woodland,11,11,42
706,292,8.528659114751418,Woodland,11,11,42
280,415,3.234150126092158,Woodland,11,11,42
474,429,5.471674226026227,Woodland,11,11,42
628,308,6.3717957253498945,Woodland,11,11,42
506,499,4.56816943374759,Woodland,11,11,42
625,469,7.148560784577399,Woodland,11,11,42
672,540,4.455065577153223,Woodland,11,11,42
630,371,14.713988742558696,Woodland,11,11,42
567,749,6.343254988939255,Woodland,11,11,42
643,247,4.651917762717728,Cropland,12,12,42
462,201,4.902073129261696,Cropland,12,12,42
573,240,7.69976921203956,Cropland,12,12,42
338,73,4.02943829376904,Cropland,12,12,42
455,244,1.0593036449018323,Cropland,12,12,42
640,310,14.884520608423786,Cropland,12,12,42
172,133,6.719395635269562,Cropland,12,12,42
488,129,2.9109502146865016,Cropland,12,12,42
741,55,12.256783853061693,Cropland,12,12,42
428,158,3.967655102121502,Cropland,12,12,42
350,320,1.8157996417318822,Cropland,12,12,42
517,6,15.506012963700284,Cropland,12,12,42
813,764,10.866302749797187,Cropland,12,12,42
404,216,3.7726748137298882,Cropland,12,12,42
251,28,5.759449190885125,Grassland,12,12,42
174,128,6.615860565561149,Grassland,12,12,42
353,588,4.9880455795429945,Grassland,12,12,42
75,180,7.264270687232919,Grassland,12,12,42
114,126,5.361684773429757,Grassland,12,12,42
82,409,7.548097201821547,Grassland,12,12,42
245,16,8.62176357219961,Grassland,12,12,42
144,9,1.4461149505462556,Grassland,12,12,42
481,369,12.256222612512234,Grassland,12,12,42
195,39,15.650768897723601,Grassland,12,12,42
313,666,4.9363484619397004,Grassland,12,12,42
143,31,7.178785157182814,Grassland,12,12,42
13,92,8.005746814741917,Grassland,12,12,42
602,102,1.4692442058480903,Grassland,12,12,42
677,636,7.001294785596151,Woodland,12,12,42
857,387,2.832168314212323,Woodland,12,12,42
516,415,5.7526012521683745,Woodland,12,12,42
411,383,16.5382271644855,Woodland,12,12,42
280,286,15.615471324391777,Woodland,12,12,42
474,429,5.471674226026227,Woodland,12,12,42
611,264,4.3992465534468455,Woodland,12,12,42
464,317,4.60636016998151,Woodland,12,12,42
706,309,16.805842544859658,Woodland,12,12,42
625,437,15.235700733978957,Woodland,12,12,42
630,580,3.90154534072462,Woodland,12,12,42
419,499,3.3589854390927862,Woodland,12,12,42
567,860,4.577614130380305,Woodland,12,12,42
443,192,3.407785380201438,Woodland,12,12,42
428,6,8.275207202085053,Cropland,13,13,42
172,106,4.147108169878279,Cropland,13,13,42
643,56,0.9301088544034123,Cropland,13,13,42
338,124,5.5155229368151595,Cropland,13,13,42
517,86,7.48105048399317,Cropland,13,13,42
813,427,15.572047633910508,Cropland,13,13,42
350,221,10.041404678757356,Cropland,13,13,42
741,18,2.8783069041766396,Cropland,13,13,42
404,216,3.7726748137298882,Cropland,13,13,42
640,310,14.884520608423786,Cropland,13,13,42
324,76,16.354410409472308,Cropland,13,13,42
573,188,5.207539957785684,Cropland,13,13,42
462,201,4.902073129261696,Cropland,13,13,42
455,164,14.74633025927186,Cropland,13,13,42
195,248,5.895045951248004,Grassland,13,13,42
251,31,10.485580511155963,Grassland,13,13,42
114,91,12.697867285181438,Grassland,13,13,42
481,448,13.212712664201264,Grassland,13,13,42
602,717,2.790890846166789,Grassland,13,13,42
245,115,9.255852918352941,Grassland,13,13,42
174,126,1.624946920556742,Grassland,13,13,42
353,102,6.198752021609969,Grassland,13,13,42
13,125,6.67803228945553,Grassland,13,13,42
313,369,15.0126310826138,Grassland,13,13,42
75,200,1.7477730078893756,Grassland,13,13,42
144,92,4.409877915299449,Grassland,13,13,42
143,9,4.448271716914123,Grassland,13,13,42
82,277,10.928441957167077,Grassland,13,13,42
567,749,6.343254988939255,Woodland,13,13,42
411,660,16.672209801612695,Woodland,13,13,42
419,649,7.138238460848537,Woodland,13,13,42
706,33,13.639559679367169,Woodland,13,13,42
611,498,7.134198625448892,Woodland,13,13,42
857,738,5.662735522245758,Woodland,13,13,42
464,868,4.367610130940321,Woodland,13,13,42
630,374,7.705571002246159,Woodland,13,13,42
443,242,8.519251176858486,Woodland,13,13,42
408,140,8.618075977528957,Woodland,13,13,42
506,490,3.655978961061455,Woodland,13,13,42
255,192,3.081018987203266,Woodland,13,13,42
672,328,1.5605675982462597,Woodland,13,13,42
474,317,4.9984526429338345,Woodland,13,13,42
517,65,7.821483522152833,Cropland,14,14,42
404,406,3.4089402912940545,Cropland,14,14,42
643,240,9.913145821770481,Cropland,14,14,42
350,447,3.3653117406858764,Cropland,14,14,42
813,704,15.95624536448913,Cropland,14,14,42
338,105,6.793188747170247,Cropland,14,14,42
488,129,2.9109502146865016,Cropland,14,14,42
741,95,10.4064193261085,Cropland,14,14,42
640,310,14.884520608423786,Cropland,14,14,42
455,24,3.4732459125214707,Cropland,14,14,42
324,181,15.533667319571377,Cropland,14,14,42
462,56,3.70817633311288,Cropland,14,14,42
573,427,1.0270163145351907,Cropland,14,14,42
428,164,17.189991254876375,Cropland,14,14,42
144,147,1.502314071289554,Grassland,14,14,42
114,127,2.162039237909885,Grassland,14,14,42
353,717,8.272273503480243,Grassland,14,14,42
313,666,4.9363484619397004,Grassland,14,14,42
602,111,7.033617949124203,Grassland,14,14,42
251,121,9.476176915620995,Grassland,14,14,42
174,91,13.379531121916694,Grassland,14,14,42
75,25,12.125390623234644,Grassland,14,14,42
13,125,6.67803228945553,Grassland,14,14,42
82,102,6.79691433041165,Grassland,14,14,42
245,45,10.82462793985146,Grassland,14,14,42
195,81,2.865568332459573,Grassland,14,14,42
143,31,7.178785157182814,Grassland,14,14,42
481,483,3.9314348803862047,Grassland,14,14,42
857,739,7.503082713433708,Woodland,14,14,42
706,33,13.639559679367169,Woodland,14,14,42
280,429,12.33861951353433,Woodland,14,14,42
474,317,4.9984526429338345,Woodland,14,14,42
677,621,6.521585204801931,Woodland,14,14,42
408,469,15.891821262784667,Woodland,14,14,42
255,162,6.159490700868192,Woodland,14,14,42
411,302,7.185335523188136,Woodland,14,14,42
419,670,17.391008364607025,Woodland,14,14,42
611,590,1.530100133018646,Woodland,14,14,42
628,225,1.766422049249949,Woodland,14,14,42
630,580,3.90154534072462,Woodland,14,14,42
506,154,16.143031914929615,Woodland,14,14,42
625,214,14.703327940406355,Woodland,14,14,42
455,244,1.0593036449018323,Cropland,15,15,42
813,553,15.56233049529721,Cropland,15,15,42
324,340,10.262553956978616,Cropland,15,15,42
172,158,4.354649878975815,Cropland,15,15,42
404,406,3.4089402912940545,Cropland,15,15,42
488,17,0.5867862681032393,Cropland,15,15,42
462,164,15.041691071377228,Cropland,15,15,42
428,133,3.6317505249465833,Cropland,15,15,42
338,53,8.105450880473988,Cropland,15,15,42
517,24,10.691195715927822,Cropland,15,15,42
640,219,5.976236032447819,Cropland,15,15,42
643,418,9.070996547811252,Cropland,15,15,42
741,18,2.8783069041766396,Cropland,15,15,42
