"Order_ID","nonPA","mahal.min","LC","times.with.error","times","n"
436,611,10.2916608287398,"Grassland",431,431,60
449,810,15.7329535802589,"Grassland",431,431,60
1479,1447,9.52448615026585,"Grassland",431,431,60
59,1348,14.4739792879616,"Grassland",431,431,60
65,1630,16.4394207602668,"Grassland",431,431,60
1595,1414,5.59589020345241,"Shrubland",431,431,60
1570,1347,11.849300298767,"Shrubland",431,431,60
1306,1322,6.96546580848321,"Shrubland",431,431,60
1381,56,12.5276487111378,"Shrubland",431,431,60
1593,230,3.10246071950708,"Shrubland",431,431,60
1478,1413,13.0448051322647,"Shrubland",431,431,60
1586,1324,6.39156992957768,"Shrubland",431,431,60
1382,732,17.357269077454,"Shrubland",431,431,60
1546,1323,2.63914813214818,"Shrubland",431,431,60
71,1423,17.0540422560037,"Shrubland",431,431,60
1437,795,15.2889882887262,"Shrubland",431,431,60
1305,218,6.47402978270108,"Shrubland",431,431,60
1439,227,7.88799406173437,"Shrubland",431,431,60
1608,1332,13.9603027237033,"Shrubland",431,431,60
1607,1330,16.6126517634846,"Shrubland",431,431,60
1507,1329,11.7201240637503,"Shrubland",431,431,60
1380,318,15.8806004747261,"Shrubland",431,431,60
648,1345,7.72033299114532,"Shrubland",431,431,60
1521,86,10.0467965966777,"Shrubland",431,431,60
1304,1420,17.0700888565318,"Shrubland",431,431,60
287,1591,9.48907145321241,"Woodland",431,431,60
522,185,15.5924705744523,"Woodland",431,431,60
1564,1453,9.80401249566478,"Woodland",431,431,60
1563,1326,6.32123807254919,"Woodland",431,431,60
1443,1451,16.1692527736514,"Woodland",431,431,60
1538,1450,8.49511799481375,"Woodland",431,431,60
1534,789,15.6880868633699,"Woodland",431,431,60
1537,766,16.4366822900699,"Woodland",431,431,60
1375,341,10.4471823087875,"Woodland",431,431,60
215,12,6.28097392156616,"Woodland",431,431,60
672,1500,12.1082765308864,"Woodland",431,431,60
669,338,13.9672040086155,"Woodland",431,431,60
1530,408,9.12160541947654,"Woodland",431,431,60
374,518,16.1401830076112,"Woodland",431,431,60
1371,1496,11.7558120028077,"Woodland",431,431,60
1539,1497,12.1148454327714,"Woodland",431,431,60
1565,781,14.6914981607984,"Woodland",431,431,60
1474,1418,16.6483743014954,"Woodland",431,431,60
716,710,0.598326959056921,"Woodland",431,431,60
1566,242,9.08723724462851,"Woodland",431,431,60
65,1631,16.7101644083024,"Grassland",432,432,60
1431,15,13.4215286111692,"Grassland",432,432,60
164,89,15.8543365556681,"Grassland",432,432,60
1432,9,8.88357999484833,"Grassland",432,432,60
68,1629,16.0480594733656,"Grassland",432,432,60
1594,1307,8.23210183097815,"Grassland",432,432,60
170,617,15.421932312767,"Grassland",432,432,60
1430,1313,14.8198622843054,"Grassland",432,432,60
1505,1383,15.0327740723121,"Grassland",432,432,60
1302,805,8.77160900057197,"Grassland",432,432,60
1506,1309,11.410590242995,"Grassland",432,432,60
167,1339,11.8926961958909,"Grassland",432,432,60
1479,1502,16.9608701471135,"Grassland",432,432,60
1508,1503,0.831506200665394,"Grassland",432,432,60
1509,1334,7.0519433340793,"Grassland",432,432,60
236,1406,16.6300947525739,"Grassland",432,432,60
1428,1338,16.7760066607602,"Grassland",432,432,60
1433,1315,12.4913295476052,"Grassland",432,432,60
1438,1447,7.81026786846817,"Grassland",432,432,60
59,1337,16.3505218756606,"Grassland",432,432,60
1593,738,11.6221608694924,"Shrubland",432,432,60
1306,1329,17.0086460241655,"Shrubland",432,432,60
1576,227,14.0596619890407,"Shrubland",432,432,60
1575,1324,7.26424965727793,"Shrubland",432,432,60
1441,1350,16.6495318776745,"Shrubland",432,432,60
1436,221,9.14106798473612,"Shrubland",432,432,60
1595,634,15.4762696235089,"Shrubland",432,432,60
1304,1459,10.7021348687738,"Shrubland",432,432,60
1608,795,10.0257477518959,"Shrubland",432,432,60
1519,1345,15.6080179443507,"Shrubland",432,432,60
1305,1415,10.2714638995331,"Shrubland",432,432,60
1507,230,8.19975874455806,"Shrubland",432,432,60
1607,1331,16.4581643950278,"Shrubland",432,432,60
1547,1346,4.87220990729788,"Shrubland",432,432,60
1382,732,17.357269077454,"Shrubland",432,432,60
1546,218,9.96295352469882,"Shrubland",432,432,60
1301,1328,16.1069839839287,"Shrubland",432,432,60
1440,1424,14.5681744387482,"Shrubland",432,432,60
1381,391,16.0897201011729,"Shrubland",432,432,60
71,1378,12.69100681493,"Shrubland",432,432,60
290,152,15.3087808032898,"Woodland",432,432,60
512,272,15.6220558143555,"Woodland",432,432,60
266,242,17.0686338679664,"Woodland",432,432,60
1534,125,7.38484690016329,"Woodland",432,432,60
287,1591,9.48907145321241,"Woodland",432,432,60
1372,1533,8.83286409721873,"Woodland",432,432,60
1571,746,14.9849132347052,"Woodland",432,432,60
101,408,2.82822596816061,"Woodland",432,432,60
1572,1417,14.2739369430063,"Woodland",432,432,60
1539,185,16.8710351436356,"Woodland",432,432,60
1373,1493,9.58484755598805,"Woodland",432,432,60
663,248,2.57857384083175,"Woodland",432,432,60
1562,143,13.5717795276687,"Woodland",432,432,60
1561,1327,6.04268842858371,"Woodland",432,432,60
672,1499,12.0399477013574,"Woodland",432,432,60
1564,368,15.7031048137056,"Woodland",432,432,60
146,149,16.637422549436,"Woodland",432,432,60
1443,710,9.07752945972609,"Woodland",432,432,60
1530,341,5.65439756310566,"Woodland",432,432,60
762,766,0.065046216184119,"Woodland",432,432,60
1302,1406,10.8267611913418,"Grassland",433,433,60
59,810,13.5768782285261,"Grassland",433,433,60
236,1338,17.0153667666123,"Grassland",433,433,60
1303,44,16.0137124379241,"Grassland",433,433,60
1433,432,16.0376033794096,"Grassland",433,433,60
1430,9,7.44818665433216,"Grassland",433,433,60
1429,1315,13.1531828086263,"Grassland",433,433,60
1506,1404,17.4074922250947,"Grassland",433,433,60
1605,611,13.344803931431,"Grassland",433,433,60
164,1337,12.9169174025461,"Grassland",433,433,60
436,89,4.21833625623216,"Grassland",433,433,60
1594,604,5.21864458034118,"Grassland",433,433,60
1509,609,8.83226472030504,"Grassland",433,433,60
1505,1307,11.6479530689902,"Grassland",433,433,60
1431,805,15.7624120682095,"Grassland",433,433,60
170,1334,16.4739116488459,"Grassland",433,433,60
1432,15,6.86313999068033,"Grassland",433,433,60
65,1630,16.4394207602668,"Grassland",433,433,60
68,1631,17.0639207595397,"Grassland",433,433,60
1588,1313,16.7732713255191,"Grassland",433,433,60
1301,391,1.40593674760733,"Shrubland",433,433,60
1570,56,15.2563800666715,"Shrubland",433,433,60
1595,795,8.78861091041016,"Shrubland",433,433,60
1478,1421,8.39112483944948,"Shrubland",433,433,60
648,1401,9.71857579152797,"Shrubland",433,433,60
1507,230,8.19975874455806,"Shrubland",433,433,60
47,1329,6.81174989805574,"Shrubland",433,433,60
1441,1435,5.55530325422402,"Shrubland",433,433,60
1380,218,12.5091983348026,"Shrubland",433,433,60
1436,1323,10.8491419991851,"Shrubland",433,433,60
1608,227,17.2742610377945,"Shrubland",433,433,60
1382,738,16.1638801148949,"Shrubland",433,433,60
1577,637,12.847225867562,"Shrubland",433,433,60
1593,1330,15.7194374165008,"Shrubland",433,433,60
1304,1486,11.3482540354455,"Shrubland",433,433,60
1520,790,12.3142037656152,"Shrubland",433,433,60
71,1424,14.988325794395,"Shrubland",433,433,60
1546,1343,3.93761770293689,"Shrubland",433,433,60
1521,379,1.27605274389448,"Shrubland",433,433,60
1306,1347,10.3736359109002,"Shrubland",433,433,60
101,701,15.2840257700704,"Woodland",433,433,60
716,1549,16.3178391572187,"Woodland",433,433,60
595,131,4.57564644498921,"Woodland",433,433,60
1573,362,2.76710602546548,"Woodland",433,433,60
146,1379,9.59831950398367,"Woodland",433,433,60
652,149,17.049564996967,"Woodland",433,433,60
1473,206,15.4773674747096,"Woodland",433,433,60
1376,1454,14.8335410817213,"Woodland",433,433,60
1375,1500,5.5460598842861,"Woodland",433,433,60
1562,248,9.63158354101263,"Woodland",433,433,60
1561,1449,17.4142807027313,"Woodland",433,433,60
1530,766,13.6672284557575,"Woodland",433,433,60
1534,278,9.71314045276532,"Woodland",433,433,60
1474,368,13.8094987656596,"Woodland",433,433,60
1539,12,17.003344266804,"Woodland",433,433,60
284,1445,13.8248009661925,"Woodland",433,433,60
1536,1495,7.74954345644881,"Woodland",433,433,60
1566,6,16.7843293499009,"Woodland",433,433,60
686,710,1.34543654114824,"Woodland",433,433,60
525,104,16.3288175487083,"Woodland",433,433,60
1505,1336,13.2702464873744,"Grassland",434,434,60
1430,9,7.44818665433216,"Grassland",434,434,60
1429,1315,13.1531828086263,"Grassland",434,434,60
1431,1447,15.3595228893096,"Grassland",434,434,60
436,1385,13.0917892434696,"Grassland",434,434,60
65,1630,16.4394207602668,"Grassland",434,434,60
68,1631,17.0639207595397,"Grassland",434,434,60
170,805,16.1790280603619,"Grassland",434,434,60
1302,1309,12.3352445437361,"Grassland",434,434,60
164,1337,12.9169174025461,"Grassland",434,434,60
428,224,13.1098426851269,"Grassland",434,434,60
1428,1333,16.6284557032614,"Grassland",434,434,60
1594,1313,12.8964087926045,"Grassland",434,434,60
1303,432,14.4917122021559,"Grassland",434,434,60
1438,617,12.8564263564041,"Grassland",434,434,60
1506,609,10.5999738685826,"Grassland",434,434,60
1479,1339,15.1562853637905,"Grassland",434,434,60
1432,810,9.06317980315455,"Grassland",434,434,60
449,1334,16.4583033634312,"Grassland",434,434,60
1433,15,5.5040793490743,"Grassland",434,434,60
1520,795,9.1870451875772,"Shrubland",434,434,60
1547,218,11.4333709539437,"Shrubland",434,434,60
47,56,8.06107205075402,"Shrubland",434,434,60
1521,86,10.0467965966777,"Shrubland",434,434,60
1382,230,10.3616153859631,"Shrubland",434,434,60
1381,1435,11.2649474970169,"Shrubland",434,434,60
1380,1329,15.1971712509555,"Shrubland",434,434,60
1507,1330,11.1848614042206,"Shrubland",434,434,60
1439,1323,15.131298224028,"Shrubland",434,434,60
1595,732,13.0309747027181,"Shrubland",434,434,60
1577,1322,8.5404242269465,"Shrubland",434,434,60
1436,1346,11.9217342708482,"Shrubland",434,434,60
1306,1328,16.3165305320764,"Shrubland",434,434,60
1593,1343,8.5164049171243,"Shrubland",434,434,60
71,116,15.7750884808135,"Shrubland",434,434,60
1519,1378,10.3954454015333,"Shrubland",434,434,60
648,1324,13.3995088541535,"Shrubland",434,434,60
1478,1414,13.6419237155373,"Shrubland",434,434,60
1585,391,3.64374969725744,"Shrubland",434,434,60
1586,1400,13.2460526246186,"Shrubland",434,434,60
1372,1551,9.39463128747008,"Woodland",434,434,60
1375,1552,11.2912008249201,"Woodland",434,434,60
1539,185,16.8710351436356,"Woodland",434,434,60
1373,1451,16.4872017614519,"Woodland",434,434,60
290,1445,15.4253922475188,"Woodland",434,434,60
1578,362,4.60518519900659,"Woodland",434,434,60
1564,338,11.1034246100336,"Woodland",434,434,60
350,1416,13.9203340270185,"Woodland",434,434,60
716,1550,13.4162441045812,"Woodland",434,434,60
762,1531,10.6617038073682,"Woodland",434,434,60
1474,344,7.07132751408975,"Woodland",434,434,60
1443,12,14.4439581495676,"Woodland",434,434,60
1473,1453,5.33419920564331,"Woodland",434,434,60
663,1494,14.7847010592168,"Woodland",434,434,60
1563,200,14.7618962901527,"Woodland",434,434,60
672,1495,14.0891943216182,"Woodland",434,434,60
686,1477,8.22909864083848,"Woodland",434,434,60
679,1549,14.2612445108779,"Woodland",434,434,60
1566,766,15.9962663323784,"Woodland",434,434,60
215,1450,15.2565099144555,"Woodland",434,434,60
167,1309,9.55624860135144,"Grassland",435,435,60
1428,1339,14.1002407176819,"Grassland",435,435,60
1479,1475,17.3823440400317,"Grassland",435,435,60
164,1553,8.05243833942529,"Grassland",435,435,60
421,9,15.008339630434,"Grassland",435,435,60
1429,1476,17.3987817697736,"Grassland",435,435,60
449,611,10.9139043519002,"Grassland",435,435,60
1433,1313,11.7853712191045,"Grassland",435,435,60
1505,1315,13.1613806867772,"Grassland",435,435,60
59,1384,17.0865321105648,"Grassland",435,435,60
428,1334,14.4505758173405,"Grassland",435,435,60
1508,805,15.6991800937489,"Grassland",435,435,60
1303,432,14.4917122021559,"Grassland",435,435,60
65,1631,16.7101644083024,"Grassland",435,435,60
1438,195,11.5397695453037,"Grassland",435,435,60
1302,1336,11.4232445244556,"Grassland",435,435,60
1431,1447,15.3595228893096,"Grassland",435,435,60
1594,89,10.7509200004966,"Grassland",435,435,60
1509,604,11.1812586877464,"Grassland",435,435,60
1605,609,13.7244802772563,"Grassland",435,435,60
648,1332,17.4221343123353,"Shrubland",435,435,60
1304,1420,17.0700888565318,"Shrubland",435,435,60
71,1377,15.9662219143775,"Shrubland",435,435,60
1437,1343,12.2332970278481,"Shrubland",435,435,60
1595,738,12.4128674766327,"Shrubland",435,435,60
1301,1419,11.4237189054387,"Shrubland",435,435,60
1570,1329,15.3147808491783,"Shrubland",435,435,60
1586,1350,12.3763110587997,"Shrubland",435,435,60
1507,1344,15.0481503825221,"Shrubland",435,435,60
1577,1349,9.85556094023601,"Shrubland",435,435,60
1439,86,13.0449885554891,"Shrubland",435,435,60
1585,391,3.64374969725744,"Shrubland",435,435,60
1546,230,8.43529490958931,"Shrubland",435,435,60
1380,1322,13.2451392187521,"Shrubland",435,435,60
1547,1345,4.05887685573288,"Shrubland",435,435,60
1306,634,13.3594508055986,"Shrubland",435,435,60
1607,227,16.263121763304,"Shrubland",435,435,60
1478,1324,8.70789910877649,"Shrubland",435,435,60
47,56,8.06107205075402,"Shrubland",435,435,60
1441,1401,17.4025515129731,"Shrubland",435,435,60
1571,278,7.65496772421761,"Woodland",435,435,60
705,710,0.0138826775103869,"Woodland",435,435,60
1472,1418,15.9720036230706,"Woodland",435,435,60
525,1417,14.6657316467751,"Woodland",435,435,60
1578,362,4.60518519900659,"Woodland",435,435,60
1572,149,10.8242349925717,"Woodland",435,435,60
512,1444,6.35151904782452,"Woodland",435,435,60
652,1497,16.5789122191552,"Woodland",435,435,60
1474,200,10.4498413195048,"Woodland",435,435,60
695,1477,11.7351842917455,"Woodland",435,435,60
679,1499,13.085449869968,"Woodland",435,435,60
109,1451,8.81104307327205,"Woodland",435,435,60
1566,6,16.7843293499009,"Woodland",435,435,60
266,125,6.5996274716713,"Woodland",435,435,60
1530,1326,15.1967085000118,"Woodland",435,435,60
1562,746,15.5635388040281,"Woodland",435,435,60
672,1496,13.4326924281078,"Woodland",435,435,60
1528,104,14.8736513541992,"Woodland",435,435,60
1375,1542,5.67373477591007,"Woodland",435,435,60
1371,1454,16.6077069220431,"Woodland",435,435,60
1588,1313,16.7732713255191,"Grassland",436,436,60
1429,1408,12.9535792653005,"Grassland",436,436,60
1509,1337,13.9920771356832,"Grassland",436,436,60
1428,1384,15.9682056517025,"Grassland",436,436,60
1433,432,16.0376033794096,"Grassland",436,436,60
421,609,9.80920376629639,"Grassland",436,436,60
167,604,14.836691071314,"Grassland",436,436,60
1431,9,14.5229310593726,"Grassland",436,436,60
1303,1406,14.2650518087639,"Grassland",436,436,60
436,15,17.3598545034742,"Grassland",436,436,60
1302,617,5.62164278335416,"Grassland",436,436,60
1438,1560,14.7583903930548,"Grassland",436,436,60
1605,611,13.344803931431,"Grassland",436,436,60
449,1307,10.8938905279115,"Grassland",436,436,60
164,1385,13.9318648979864,"Grassland",436,436,60
1430,1314,14.1565695427314,"Grassland",436,436,60
170,1383,17.0646421163642,"Grassland",436,436,60
428,1309,8.67102270234083,"Grassland",436,436,60
1506,1333,5.9386145590424,"Grassland",436,436,60
236,1334,13.7083810646564,"Grassland",436,436,60
71,1377,15.9662219143775,"Shrubland",436,436,60
1520,1322,10.0512952801496,"Shrubland",436,436,60
1439,1323,15.131298224028,"Shrubland",436,436,60
1593,227,9.38295798312722,"Shrubland",436,436,60
1436,1340,12.4476485634746,"Shrubland",436,436,60
648,637,1.58225261356151,"Shrubland",436,436,60
1478,221,9.6934574550471,"Shrubland",436,436,60
1301,379,6.01450481350401,"Shrubland",436,436,60
1576,1332,15.6577643559855,"Shrubland",436,436,60
1570,1347,11.849300298767,"Shrubland",436,436,60
1519,86,9.57308280108243,"Shrubland",436,436,60
1607,1324,6.39425375659013,"Shrubland",436,436,60
1602,634,13.7377055408011,"Shrubland",436,436,60
1595,1330,16.8756033342874,"Shrubland",436,436,60
1306,1328,16.3165305320764,"Shrubland",436,436,60
47,1378,6.26927158349971,"Shrubland",436,436,60
1437,1349,11.6710660736998,"Shrubland",436,436,60
1577,1343,12.4824822250269,"Shrubland",436,436,60
1441,1415,6.4224541903145,"Shrubland",436,436,60
1585,795,4.46533836450113,"Shrubland",436,436,60
705,368,17.1856944821775,"Woodland",436,436,60
287,1591,9.48907145321241,"Woodland",436,436,60
1442,415,10.0410644569404,"Woodland",436,436,60
109,1417,15.9235807158967,"Woodland",436,436,60
695,1500,17.4515917546221,"Woodland",436,436,60
146,1531,16.5848476620355,"Woodland",436,436,60
652,245,8.80631050507202,"Woodland",436,436,60
690,680,0.795997579778603,"Woodland",436,436,60
1372,1533,8.83286409721873,"Woodland",436,436,60
1572,710,17.1589070170166,"Woodland",436,436,60
1537,1453,11.7102505679876,"Woodland",436,436,60
1443,83,13.5605456491862,"Woodland",436,436,60
1472,338,5.15841748000247,"Woodland",436,436,60
522,408,5.52162277600234,"Woodland",436,436,60
1474,356,6.66643643060804,"Woodland",436,436,60
1534,1418,17.2420136116868,"Woodland",436,436,60
266,125,6.5996274716713,"Woodland",436,436,60
1574,344,8.94759207749068,"Woodland",436,436,60
663,1549,14.2675138871926,"Woodland",436,436,60
762,781,14.7280471495108,"Woodland",436,436,60
1479,1447,9.52448615026585,"Grassland",437,437,60
68,1630,15.8849789831677,"Grassland",437,437,60
1506,1307,11.883859897088,"Grassland",437,437,60
1605,1481,13.5546225088935,"Grassland",437,437,60
1438,609,15.0263745257537,"Grassland",437,437,60
236,1348,6.59568930043599,"Grassland",437,437,60
1431,805,15.7624120682095,"Grassland",437,437,60
1303,89,15.6721364317141,"Grassland",437,437,60
449,1338,12.7770710170751,"Grassland",437,437,60
164,1337,12.9169174025461,"Grassland",437,437,60
1505,44,12.9295299756186,"Grassland",437,437,60
167,1336,13.4096780121217,"Grassland",437,437,60
436,1308,10.2468668991015,"Grassland",437,437,60
1588,810,15.4978944425118,"Grassland",437,437,60
65,1629,15.5645927128691,"Grassland",437,437,60
170,1333,13.8698604480549,"Grassland",437,437,60
1509,1334,7.0519433340793,"Grassland",437,437,60
1594,604,5.21864458034118,"Grassland",437,437,60
1432,15,6.86313999068033,"Grassland",437,437,60
1433,1313,11.7853712191045,"Grassland",437,437,60
1305,221,9.45107240047769,"Shrubland",437,437,60
1436,379,3.94138504446945,"Shrubland",437,437,60
1576,1332,15.6577643559855,"Shrubland",437,437,60
1439,1343,12.5267224668215,"Shrubland",437,437,60
1382,227,10.9914140822562,"Shrubland",437,437,60
1519,790,12.2199912180172,"Shrubland",437,437,60
1440,1484,14.1506981390109,"Shrubland",437,437,60
1608,732,17.1516072681818,"Shrubland",437,437,60
1602,391,1.24561721988009,"Shrubland",437,437,60
71,1378,12.69100681493,"Shrubland",437,437,60
1585,56,9.02007999670183,"Shrubland",437,437,60
1381,1328,16.5005243317268,"Shrubland",437,437,60
1595,738,12.4128674766327,"Shrubland",437,437,60
1507,1345,13.7447690408368,"Shrubland",437,437,60
1607,1331,16.4581643950278,"Shrubland",437,437,60
47,1322,4.88771540125308,"Shrubland",437,437,60
1301,1401,6.16369605978049,"Shrubland",437,437,60
1437,218,8.07914218523254,"Shrubland",437,437,60
1586,1330,15.6458509535596,"Shrubland",437,437,60
1441,1413,9.11761586458516,"Shrubland",437,437,60
1372,1549,11.0401612694513,"Woodland",437,437,60
1374,1416,16.1906635505848,"Woodland",437,437,60
512,152,12.7869048491797,"Woodland",437,437,60
1538,1450,8.49511799481375,"Woodland",437,437,60
1567,746,16.8083834461391,"Woodland",437,437,60
663,1496,14.0745754207311,"Woodland",437,437,60
595,278,7.04107213280545,"Woodland",437,437,60
1371,1451,16.7641970226777,"Woodland",437,437,60
695,781,17.1741742772143,"Woodland",437,437,60
1539,338,8.17044254389053,"Woodland",437,437,60
1528,185,10.7235916386779,"Woodland",437,437,60
690,83,10.2367677181981,"Woodland",437,437,60
669,1494,14.8985510180477,"Woodland",437,437,60
1373,1498,8.67502579097735,"Woodland",437,437,60
1563,1325,8.24191205434337,"Woodland",437,437,60
1443,104,16.7931600800677,"Woodland",437,437,60
266,6,15.5173655216467,"Woodland",437,437,60
302,1446,6.47179547571594,"Woodland",437,437,60
101,149,16.7621011078566,"Woodland",437,437,60
1578,326,11.0572228163798,"Woodland",437,437,60
1428,1314,11.9356722640221,"Grassland",438,438,60
1429,617,16.1270215691272,"Grassland",438,438,60
170,805,16.1790280603619,"Grassland",438,438,60
1432,810,9.06317980315455,"Grassland",438,438,60
164,1315,15.9157570503514,"Grassland",438,438,60
1594,1384,9.99685407178578,"Grassland",438,438,60
1438,609,15.0263745257537,"Grassland",438,438,60
1430,1313,14.8198622843054,"Grassland",438,438,60
436,1336,13.6142516263815,"Grassland",438,438,60
59,1337,16.3505218756606,"Grassland",438,438,60
236,44,16.2198770346852,"Grassland",438,438,60
1433,1348,14.3240100488505,"Grassland",438,438,60
449,9,16.9815671193757,"Grassland",438,438,60
167,1553,6.48618056339736,"Grassland",438,438,60
1431,15,13.4215286111692,"Grassland",438,438,60
68,1629,16.0480594733656,"Grassland",438,438,60
428,1333,15.0380432689946,"Grassland",438,438,60
1509,611,9.58252245895318,"Grassland",438,438,60
421,432,1.31012880539056,"Grassland",438,438,60
1505,1334,5.65960911458308,"Grassland",438,438,60
1575,391,5.65247334246324,"Shrubland",438,438,60
1595,1329,16.1701884552952,"Shrubland",438,438,60
1382,1413,12.1144139089008,"Shrubland",438,438,60
1546,1400,9.64240886461502,"Shrubland",438,438,60
648,1347,3.81965152873376,"Shrubland",438,438,60
1547,1344,7.60415268220686,"Shrubland",438,438,60
1521,1322,9.51954507249638,"Shrubland",438,438,60
1593,634,13.5775008393632,"Shrubland",438,438,60
1570,1349,10.6118644645989,"Shrubland",438,438,60
1381,1328,16.5005243317268,"Shrubland",438,438,60
1305,637,11.4746038832465,"Shrubland",438,438,60
1585,218,5.00552838094821,"Shrubland",438,438,60
1507,86,7.95441185472835,"Shrubland",438,438,60
1304,1425,17.019537171685,"Shrubland",438,438,60
1306,732,14.3002073738262,"Shrubland",438,438,60
1520,1323,12.4782073330164,"Shrubland",438,438,60
1519,795,9.01440477900965,"Shrubland",438,438,60
1478,1419,11.2127430432601,"Shrubland",438,438,60
1577,1346,10.8042858673444,"Shrubland",438,438,60
1576,1332,15.6577643559855,"Shrubland",438,438,60
1572,362,1.47516866838102,"Woodland",438,438,60
1472,185,12.2606052739378,"Woodland",438,438,60
1529,143,6.44172112609415,"Woodland",438,438,60
1443,1445,1.6988322036171,"Woodland",438,438,60
1536,104,16.8628136414502,"Woodland",438,438,60
1561,1494,4.75812856984557,"Woodland",438,438,60
663,1500,12.0510322126684,"Woodland",438,438,60
525,344,8.34341638193584,"Woodland",438,438,60
1528,1550,6.10590485009263,"Woodland",438,438,60
1565,766,16.9707810112809,"Woodland",438,438,60
686,680,3.33471823055966,"Woodland",438,438,60
1474,149,12.2792362312892,"Woodland",438,438,60
1534,408,9.94484564272907,"Woodland",438,438,60
679,1495,14.8985315939026,"Woodland",438,438,60
302,242,16.7840911765199,"Woodland",438,438,60
1530,12,12.5667652510821,"Woodland",438,438,60
672,1533,16.9594382621703,"Woodland",438,438,60
146,278,10.5242684604038,"Woodland",438,438,60
1537,1590,15.4863030846329,"Woodland",438,438,60
762,152,16.9337219713968,"Woodland",438,438,60
428,609,11.3981588787144,"Grassland",439,439,60
170,1383,17.0646421163642,"Grassland",439,439,60
1428,44,15.156196153113,"Grassland",439,439,60
436,1307,11.3414498552079,"Grassland",439,439,60
65,1630,16.4394207602668,"Grassland",439,439,60
1432,9,8.88357999484833,"Grassland",439,439,60
421,224,12.671553121209,"Grassland",439,439,60
449,617,11.2505693992494,"Grassland",439,439,60
1509,1553,9.94580695677422,"Grassland",439,439,60
59,1315,9.31452576454336,"Grassland",439,439,60
1302,1314,17.0273280010453,"Grassland",439,439,60
1506,604,8.85329301591068,"Grassland",439,439,60
164,15,13.2888145767362,"Grassland",439,439,60
1508,1309,14.7976586010486,"Grassland",439,439,60
1438,1339,13.3425098143755,"Grassland",439,439,60
68,1629,16.0480594733656,"Grassland",439,439,60
1303,1334,8.68470273986088,"Grassland",439,439,60
236,1404,17.126348286838,"Grassland",439,439,60
1429,1447,11.7237998317965,"Grassland",439,439,60
167,1348,14.0515083895934,"Grassland",439,439,60
1546,1345,6.52376752594552,"Shrubland",439,439,60
1520,1349,11.2307608895355,"Shrubland",439,439,60
1608,732,17.1516072681818,"Shrubland",439,439,60
1301,1330,15.8512628167226,"Shrubland",439,439,60
71,1378,12.69100681493,"Shrubland",439,439,60
1381,1415,11.5184528356088,"Shrubland",439,439,60
47,637,13.8464658358145,"Shrubland",439,439,60
1577,1324,7.86405876218795,"Shrubland",439,439,60
648,1350,9.32536977766213,"Shrubland",439,439,60
1575,1322,7.44425749238527,"Shrubland",439,439,60
1478,1420,6.84018997323229,"Shrubland",439,439,60
1305,1347,10.0732061488654,"Shrubland",439,439,60
1507,221,10.1873032739797,"Shrubland",439,439,60
1441,1413,9.11761586458516,"Shrubland",439,439,60
1440,1424,14.5681744387482,"Shrubland",439,439,60
1570,56,15.2563800666715,"Shrubland",439,439,60
1304,1425,17.019537171685,"Shrubland",439,439,60
1306,86,4.45249575711266,"Shrubland",439,439,60
1585,1344,11.7154519180906,"Shrubland",439,439,60
1602,218,6.329292056086,"Shrubland",439,439,60
374,362,9.63510898301664,"Woodland",439,439,60
669,1549,14.8802486676136,"Woodland",439,439,60
146,1589,16.0494633762801,"Woodland",439,439,60
287,1445,9.29905581980126,"Woodland",439,439,60
532,200,7.73723886708571,"Woodland",439,439,60
1565,1446,9.58663531264676,"Woodland",439,439,60
1534,766,9.59830727818965,"Woodland",439,439,60
1561,1416,15.7423776550075,"Woodland",439,439,60
215,1444,11.4561436684071,"Woodland",439,439,60
522,1494,5.27583415413558,"Woodland",439,439,60
266,152,7.25171628399129,"Woodland",439,439,60
595,1326,17.2326803252411,"Woodland",439,439,60
1563,245,14.0425292201036,"Woodland",439,439,60
1443,83,13.5605456491862,"Woodland",439,439,60
655,1498,14.7130744587371,"Woodland",439,439,60
1374,1500,3.96047556629957,"Woodland",439,439,60
350,206,14.8598716746847,"Woodland",439,439,60
1373,344,14.8333555894054,"Woodland",439,439,60
1376,341,9.83910024647336,"Woodland",439,439,60
101,278,15.6976375367761,"Woodland",439,439,60
236,1503,7.81624895199996,"Grassland",440,440,60
1594,1404,10.67570076449,"Grassland",440,440,60
1479,611,7.08311405479532,"Grassland",440,440,60
1432,1313,13.4868823319214,"Grassland",440,440,60
1303,432,14.4917122021559,"Grassland",440,440,60
65,1629,15.5645927128691,"Grassland",440,440,60
68,1631,17.0639207595397,"Grassland",440,440,60
1302,604,6.86533264924353,"Grassland",440,440,60
170,617,15.421932312767,"Grassland",440,440,60
1588,1447,14.1406238617643,"Grassland",440,440,60
1433,1348,14.3240100488505,"Grassland",440,440,60
449,1333,16.4263279870317,"Grassland",440,440,60
428,1315,17.2468790799925,"Grassland",440,440,60
59,1384,17.0865321105648,"Grassland",440,440,60
421,810,15.6109755352214,"Grassland",440,440,60
1429,805,9.88229807893681,"Grassland",440,440,60
1508,1308,15.3759704567064,"Grassland",440,440,60
436,1336,13.6142516263815,"Grassland",440,440,60
1431,9,14.5229310593726,"Grassland",440,440,60
167,224,10.5911610015365,"Grassland",440,440,60
1519,1378,10.3954454015333,"Shrubland",440,440,60
1301,86,3.64803701444013,"Shrubland",440,440,60
