"ID","nonPA","mahal.min","LC","times.with.error","times","n"
690,326,16.5646769270932,"Woodland",9,9,45
374,131,9.45512442491205,"Woodland",9,9,45
302,143,14.6228711197102,"Woodland",9,9,45
1372,341,11.3238498063645,"Woodland",9,9,45
663,242,16.1384170123978,"Woodland",9,9,45
1373,368,16.6940279531761,"Woodland",9,9,45
652,1565,14.267741763237,"Woodland",9,9,45
266,200,12.2263831099972,"Woodland",9,9,45
146,12,7.73961370656342,"Woodland",9,9,45
1374,1326,16.2607479202209,"Woodland",9,9,45
428,167,11.3548446242513,"Grassland",10,10,45
65,1631,16.6067021156437,"Grassland",10,10,45
1428,164,16.4238912368256,"Grassland",10,10,45
1509,1337,14.3861715191492,"Grassland",10,10,45
1594,1302,1.51501303069799,"Grassland",10,10,45
421,224,12.2199209218798,"Grassland",10,10,45
41,1624,16.7736088657269,"Grassland",10,10,45
449,1309,9.45125611117516,"Grassland",10,10,45
1505,609,10.6894182375648,"Grassland",10,10,45
1508,1308,15.6678423358847,"Grassland",10,10,45
1432,1348,15.9031691646433,"Grassland",10,10,45
1430,1314,13.7871979674847,"Grassland",10,10,45
236,1334,14.4549946387265,"Grassland",10,10,45
1605,1617,14.8607498644149,"Grassland",10,10,45
1588,611,17.5047118508012,"Grassland",10,10,45
1570,1301,2.73048464176323,"Shrubland",10,10,45
1607,47,13.7570497820543,"Shrubland",10,10,45
1380,86,12.493313425365,"Shrubland",10,10,45
1439,221,11.24077611077,"Shrubland",10,10,45
648,1306,13.442913655808,"Shrubland",10,10,45
1382,56,12.1673542234599,"Shrubland",10,10,45
1586,1304,11.2376820452403,"Shrubland",10,10,45
1440,1413,10.2459980538499,"Shrubland",10,10,45
71,1424,15.6868389937214,"Shrubland",10,10,45
1585,1305,3.35202759795098,"Shrubland",10,10,45
1381,795,4.48726347919713,"Shrubland",10,10,45
1593,732,13.2720633428787,"Shrubland",10,10,45
1507,379,11.0435589460172,"Shrubland",10,10,45
1595,1323,6.5526197679046,"Shrubland",10,10,45
1441,1350,17.4077229323117,"Shrubland",10,10,45
1373,522,12.7605737303474,"Woodland",10,10,45
266,125,7.38351603498268,"Woodland",10,10,45
146,272,15.7858063222041,"Woodland",10,10,45
652,149,17.2960027080567,"Woodland",10,10,45
101,287,13.0871498663265,"Woodland",10,10,45
1375,341,11.7263263427689,"Woodland",10,10,45
679,1493,16.2888913363313,"Woodland",10,10,45
1376,368,16.1655609181495,"Woodland",10,10,45
663,152,17.3928597527881,"Woodland",10,10,45
302,680,8.75652762481852,"Woodland",10,10,45
374,215,9.15576408800623,"Woodland",10,10,45
669,1495,16.7867092321161,"Woodland",10,10,45
1371,362,7.95041347750509,"Woodland",10,10,45
109,326,17.0992660023319,"Woodland",10,10,45
290,1444,15.3762548979451,"Woodland",10,10,45
1429,1314,13.2342868864388,"Grassland",11,11,45
421,604,4.02276491783508,"Grassland",11,11,45
1428,15,4.56710407190465,"Grassland",11,11,45
1588,44,17.3974423378415,"Grassland",11,11,45
1431,1313,16.7285190034444,"Grassland",11,11,45
1605,1626,14.5537974833615,"Grassland",11,11,45
1594,164,13.5764000115937,"Grassland",11,11,45
449,89,4.49125802128152,"Grassland",11,11,45
65,1629,15.0957535219165,"Grassland",11,11,45
1505,1336,14.0481182441169,"Grassland",11,11,45
1432,1348,15.9031691646433,"Grassland",11,11,45
428,609,10.3351020563277,"Grassland",11,11,45
68,1631,16.4636975962567,"Grassland",11,11,45
1479,617,4.94244656550819,"Grassland",11,11,45
41,167,16.0957168211163,"Grassland",11,11,45
1381,86,10.9024740706367,"Shrubland",11,11,45
1441,1350,17.4077229323117,"Shrubland",11,11,45
71,1424,15.6868389937214,"Shrubland",11,11,45
1585,56,8.81206554685812,"Shrubland",11,11,45
1586,47,12.8144333098614,"Shrubland",11,11,45
1380,1324,13.3027878375285,"Shrubland",11,11,45
1382,391,16.1337824614518,"Shrubland",11,11,45
1310,501,14.914176597109,"Shrubland",11,11,45
1593,795,8.59218937744719,"Shrubland",11,11,45
1478,221,10.7904066131847,"Shrubland",11,11,45
648,1322,14.7163749405138,"Shrubland",11,11,45
1507,1301,4.73417763444038,"Shrubland",11,11,45
1570,230,3.22056074517469,"Shrubland",11,11,45
1608,1329,16.6694703834359,"Shrubland",11,11,45
1440,1434,7.5526730929774,"Shrubland",11,11,45
1373,522,12.7605737303474,"Woodland",11,11,45
1372,1327,16.4855365978852,"Woodland",11,11,45
1442,701,11.2695113539356,"Woodland",11,11,45
525,278,15.1011592354226,"Woodland",11,11,45
595,206,15.805809654561,"Woodland",11,11,45
512,125,15.0078540066929,"Woodland",11,11,45
101,518,7.63247280613963,"Woodland",11,11,45
532,131,7.0371171447701,"Woodland",11,11,45
686,408,17.0310461157703,"Woodland",11,11,45
1371,368,16.7234731787551,"Woodland",11,11,45
1374,781,8.89905858444289,"Woodland",11,11,45
1375,143,14.2666281338227,"Woodland",11,11,45
109,287,15.4628014899913,"Woodland",11,11,45
266,284,16.6099836633995,"Woodland",11,11,45
374,326,11.8792823027709,"Woodland",11,11,45
1428,1336,16.4231468269759,"Grassland",12,12,45
1505,805,16.8241272665735,"Grassland",12,12,45
1588,611,17.5047118508012,"Grassland",12,12,45
1430,1447,7.62444175241018,"Grassland",12,12,45
1594,1308,8.44748763641562,"Grassland",12,12,45
1479,59,9.45730637104817,"Grassland",12,12,45
1509,1303,6.11876451409194,"Grassland",12,12,45
236,9,14.643670155382,"Grassland",12,12,45
41,1624,16.7736088657269,"Grassland",12,12,45
1432,1313,12.9823052516926,"Grassland",12,12,45
436,604,5.58665728290671,"Grassland",12,12,45
1587,1557,16.0216674994731,"Grassland",12,12,45
1508,609,10.6722430875549,"Grassland",12,12,45
1506,167,14.7513107746906,"Grassland",12,12,45
65,1629,15.0957535219165,"Grassland",12,12,45
1382,1306,15.7372107252702,"Shrubland",12,12,45
1439,230,9.82934188923705,"Shrubland",12,12,45
1586,221,5.90056204611773,"Shrubland",12,12,45
1595,738,13.718947493992,"Shrubland",12,12,45
1608,218,10.3360812443804,"Shrubland",12,12,45
1441,1403,16.1320704515995,"Shrubland",12,12,45
1478,1304,14.2320858784337,"Shrubland",12,12,45
71,116,17.1528734894453,"Shrubland",12,12,45
1310,501,14.914176597109,"Shrubland",12,12,45
1570,391,3.28987623040971,"Shrubland",12,12,45
648,1343,9.90780141519797,"Shrubland",12,12,45
1507,1305,5.95109266970655,"Shrubland",12,12,45
1381,47,14.0034661857362,"Shrubland",12,12,45
1607,1301,4.11679287028782,"Shrubland",12,12,45
1436,379,4.4212001991532,"Shrubland",12,12,45
302,215,6.7960022298801,"Woodland",12,12,45
1374,680,17.1384950903389,"Woodland",12,12,45
1443,408,15.1950900387672,"Woodland",12,12,45
1442,284,12.1671368387795,"Woodland",12,12,45
1373,781,7.20462586041408,"Woodland",12,12,45
512,143,17.449202107696,"Woodland",12,12,45
350,1418,17.4035622993928,"Woodland",12,12,45
266,272,9.72276842725874,"Woodland",12,12,45
679,242,15.806732487345,"Woodland",12,12,45
655,1498,16.4503749220851,"Woodland",12,12,45
663,326,13.6698022273706,"Woodland",12,12,45
109,356,11.8381985769026,"Woodland",12,12,45
146,6,8.5975183182871,"Woodland",12,12,45
669,245,14.7598303701487,"Woodland",12,12,45
1376,362,6.02147998013689,"Woodland",12,12,45
236,1334,14.4549946387265,"Grassland",13,13,45
1432,15,6.55512590419489,"Grassland",13,13,45
1587,1617,13.2911973803693,"Grassland",13,13,45
65,1630,16.9701796822813,"Grassland",13,13,45
1431,1313,16.7285190034444,"Grassland",13,13,45
1505,1309,12.1505805825088,"Grassland",13,13,45
1588,1314,17.330522714123,"Grassland",13,13,45
1594,224,15.3517716037202,"Grassland",13,13,45
41,1624,16.7736088657269,"Grassland",13,13,45
1479,1315,16.2175847893146,"Grassland",13,13,45
428,617,9.45909544128489,"Grassland",13,13,45
1506,805,16.6127185021327,"Grassland",13,13,45
